time,bid_price,ask_price,bid_size,ask_size,seq_num
2021-08-03 01:15:35.544606 UTC,229.0,229.31,300,1000,1627942268920655914
2021-08-03 01:15:35.544623 UTC,229.11,229.31,1000,1000,1627942268920655915
2021-08-03 01:15:35.544657 UTC,229.11,229.4,1000,300,1627942268920655916
2021-08-03 01:15:35.544696 UTC,229.11,229.32,1000,1000,1627942268920655917
2021-08-03 01:15:35.545010 UTC,229.11,229.4,1000,300,1627942268920655918
2021-08-03 01:15:35.545029 UTC,229.11,229.31,1000,1000,1627942268920655919
2021-08-03 01:15:36.324175 UTC,229.11,229.4,1000,300,1627942268920655920
2021-08-03 01:15:36.324214 UTC,229.11,229.32,1000,1000,1627942268920655921
2021-08-03 01:15:36.633007 UTC,229.11,229.4,1000,300,1627942268920655922
2021-08-03 01:15:36.633031 UTC,229.11,229.33,1000,1000,1627942268920655923
2021-08-03 01:15:36.633339 UTC,229.11,229.4,1000,300,1627942268920655924
2021-08-03 01:15:36.633360 UTC,229.11,229.32,1000,1000,1627942268920655925
2021-08-03 01:15:38.050750 UTC,229.11,229.4,1000,300,1627942268920655926
2021-08-03 01:15:38.050770 UTC,229.11,229.31,1000,1000,1627942268920655927
2021-08-03 01:15:38.052157 UTC,229.11,229.4,1000,300,1627942268920655928
2021-08-03 01:15:38.052198 UTC,229.11,229.32,1000,1000,1627942268920655929
2021-08-03 01:15:38.052489 UTC,229.11,229.4,1000,300,1627942268920655930
2021-08-03 01:15:38.052505 UTC,229.11,229.31,1000,1000,1627942268920655931
2021-08-03 01:15:38.533691 UTC,229.0,229.31,300,1000,1627942268920655932
2021-08-03 01:15:38.533714 UTC,229.1,229.31,1000,1000,1627942268920655933
2021-08-03 01:15:40.304570 UTC,229.1,229.4,1000,300,1627942268920655934
2021-08-03 01:15:40.304609 UTC,229.1,229.32,1000,1000,1627942268920655935
2021-08-03 01:15:40.304893 UTC,229.1,229.4,1000,300,1627942268920655936
2021-08-03 01:15:40.304940 UTC,229.1,229.31,1000,1000,1627942268920655937
2021-08-03 01:15:40.305211 UTC,229.0,229.31,300,1000,1627942268920655939
2021-08-03 01:15:40.305228 UTC,229.11,229.31,1000,1000,1627942268920655940
2021-08-03 01:15:42.239234 UTC,229.0,229.31,300,1000,1627942268920655944
2021-08-03 01:15:42.239247 UTC,229.1,229.31,1000,1000,1627942268920655945
2021-08-03 01:15:46.049231 UTC,229.1,229.4,1000,300,1627942268920655946
2021-08-03 01:15:46.049232 UTC,229.1,229.32,1000,1000,1627942268920655947
2021-08-03 01:15:46.049569 UTC,229.1,229.4,1000,300,1627942268920655948
2021-08-03 01:15:46.049582 UTC,229.1,229.31,1000,1000,1627942268920655949
2021-08-03 01:15:50.071789 UTC,229.0,229.31,300,1000,1627942268920655952
2021-08-03 01:15:50.071807 UTC,229.09,229.31,1000,1000,1627942268920655953
2021-08-03 01:15:50.071978 UTC,229.09,229.4,1000,300,1627942268920655955
2021-08-03 01:15:50.071996 UTC,229.09,229.29,1000,1000,1627942268920655956
2021-08-03 01:15:50.124691 UTC,229.09,229.4,1000,300,1627942268920655957
2021-08-03 01:15:50.124705 UTC,229.09,229.3,1000,1000,1627942268920655958
2021-08-03 01:15:50.326450 UTC,229.09,229.2,1000,300,1627942268920655960
2021-08-03 01:15:50.499775 UTC,229.09,229.3,1000,1000,1627942268920655961
2021-08-03 01:15:50.561688 UTC,229.09,229.4,1000,300,1627942268920655962
2021-08-03 01:15:50.561708 UTC,229.09,229.29,1000,1000,1627942268920655963
2021-08-03 01:15:50.663309 UTC,229.09,229.2,1000,300,1627942268920655964
2021-08-03 01:15:50.853311 UTC,229.09,229.29,1000,1000,1627942268920655965
2021-08-03 01:15:50.964018 UTC,229.0,229.29,300,1000,1627942268920655966
2021-08-03 01:15:50.964068 UTC,229.08,229.29,1000,1000,1627942268920655967
2021-08-03 01:15:51.114200 UTC,229.08,229.2,1000,300,1627942268920655968
2021-08-03 01:15:55.810734 UTC,229.08,229.29,1000,1000,1627942268920655969
2021-08-03 01:15:56.161948 UTC,229.08,229.2,1000,300,1627942268920655970
2021-08-03 01:15:56.533042 UTC,229.08,229.29,1000,1000,1627942268920655971
2021-08-03 01:15:57.035411 UTC,229.08,229.2,1000,300,1627942268920655972
2021-08-03 01:15:57.298333 UTC,229.08,229.29,1000,1000,1627942268920655973
2021-08-03 01:15:57.594884 UTC,229.08,229.2,1000,300,1627942268920655974
2021-08-03 01:15:59.081429 UTC,229.08,229.29,1000,1000,1627942268920655975
2021-08-03 01:15:59.640833 UTC,229.08,229.2,1000,300,1627942268920655976
2021-08-03 01:16:00.192569 UTC,229.08,229.29,1000,1000,1627942268920655977
2021-08-03 01:16:01.079406 UTC,229.08,229.2,1000,300,1627942268920655978
2021-08-03 01:16:03.054754 UTC,229.0,229.2,300,300,1627942268920655979
2021-08-03 01:16:03.054772 UTC,229.07,229.2,1000,300,1627942268920655980
2021-08-03 01:16:03.511221 UTC,229.0,229.2,300,300,1627942268920655981
2021-08-03 01:16:03.511240 UTC,229.06,229.2,1000,300,1627942268920655982
2021-08-03 01:16:03.702676 UTC,229.0,229.2,300,300,1627942268920655985
2021-08-03 01:16:03.702694 UTC,229.05,229.2,1000,300,1627942268920655986
2021-08-03 01:16:08.004595 UTC,229.0,229.2,300,300,1627942268920655987
2021-08-03 01:16:08.004615 UTC,229.06,229.2,1000,300,1627942268920655988
2021-08-03 01:16:08.528943 UTC,229.0,229.2,300,300,1627942268920655989
2021-08-03 01:16:08.528978 UTC,229.07,229.2,1000,300,1627942268920655990
2021-08-03 01:16:08.549095 UTC,229.0,229.2,300,300,1627942268920655991
2021-08-03 01:16:08.549112 UTC,229.06,229.2,1000,300,1627942268920655992
2021-08-03 01:16:08.549422 UTC,229.0,229.2,300,300,1627942268920655993
2021-08-03 01:16:08.549439 UTC,229.07,229.2,1000,300,1627942268920655994
2021-08-03 01:16:10.528793 UTC,229.0,229.2,300,300,1627942268920655995
2021-08-03 01:16:10.528812 UTC,229.08,229.2,1000,300,1627942268920655996
2021-08-03 01:16:11.432272 UTC,229.0,229.2,300,300,1627942268920655999
2021-08-03 01:16:11.432292 UTC,229.07,229.2,1000,300,1627942268920656000
2021-08-03 01:16:20.371263 UTC,229.07,229.29,1000,1000,1627942268920656001
2021-08-03 01:16:20.427022 UTC,229.0,229.29,300,1000,1627942268920656002
2021-08-03 01:16:20.427041 UTC,229.08,229.29,1000,1000,1627942268920656003
2021-08-03 01:16:20.699074 UTC,229.08,229.4,1000,300,1627942268920656006
2021-08-03 01:16:20.699119 UTC,229.08,229.28,1000,1000,1627942268920656007
2021-08-03 01:16:20.799592 UTC,229.08,229.2,1000,300,1627942268920656009
2021-08-03 01:16:25.292344 UTC,229.0,229.2,300,300,1627942268920656010
2021-08-03 01:16:25.292363 UTC,229.07,229.2,1000,300,1627942268920656011
2021-08-03 01:16:36.659635 UTC,229.0,229.2,300,300,1627942268920656012
2021-08-03 01:16:36.659676 UTC,229.08,229.2,1000,300,1627942268920656013
2021-08-03 01:16:42.579786 UTC,229.0,229.2,300,300,1627942268920656016
2021-08-03 01:16:42.579804 UTC,229.09,229.2,1000,300,1627942268920656017
2021-08-03 01:16:42.715461 UTC,229.0,229.2,300,300,1627942268920656018
2021-08-03 01:16:42.715481 UTC,229.08,229.2,1000,300,1627942268920656019
2021-08-03 01:16:42.717084 UTC,228.6,229.2,15,300,1627942268920656021
2021-08-03 01:16:42.717101 UTC,229.09,229.2,1000,300,1627942268920656022
2021-08-03 01:16:47.033174 UTC,229.0,229.2,300,300,1627942268920656024
2021-08-03 01:16:47.033198 UTC,229.08,229.2,1000,300,1627942268920656025
2021-08-03 01:17:02.036794 UTC,229.0,229.2,300,300,1627942268920656026
2021-08-03 01:17:02.036811 UTC,229.07,229.2,1000,300,1627942268920656027
2021-08-03 01:17:07.448382 UTC,229.0,229.2,300,300,1627942268920656030
2021-08-03 01:17:07.448401 UTC,229.08,229.2,1000,300,1627942268920656031
2021-08-03 01:17:16.532999 UTC,229.0,229.2,300,300,1627942268920656034
2021-08-03 01:17:16.533024 UTC,229.09,229.2,1000,300,1627942268920656035
2021-08-03 01:17:17.036514 UTC,229.09,229.28,1000,1000,1627942268920656036
2021-08-03 01:17:17.037995 UTC,229.0,229.28,300,1000,1627942268920656037
2021-08-03 01:17:17.038036 UTC,229.1,229.28,1000,1000,1627942268920656038
2021-08-03 01:17:19.054065 UTC,229.1,229.4,1000,300,1627942268920656042
2021-08-03 01:17:19.054082 UTC,229.1,229.29,1000,1000,1627942268920656043
2021-08-03 01:17:19.170359 UTC,229.1,229.2,1000,300,1627942268920656044
2021-08-03 01:17:28.453474 UTC,229.1,229.29,1000,1000,1627942268920656045
2021-08-03 01:17:28.525118 UTC,229.1,229.4,1000,300,1627942268920656046
2021-08-03 01:17:28.525139 UTC,229.1,229.28,1000,1000,1627942268920656047
2021-08-03 01:17:28.542623 UTC,229.1,230.2,1000,300,1627942268920656049
2021-08-03 01:17:28.542647 UTC,229.1,229.29,1000,1000,1627942268920656050
2021-08-03 01:17:28.625541 UTC,229.1,229.2,1000,300,1627942268920656051
2021-08-03 01:17:41.273676 UTC,229.0,229.2,300,300,1627942268920656052
2021-08-03 01:17:41.273695 UTC,229.09,229.2,1000,300,1627942268920656053
2021-08-03 01:17:46.546341 UTC,229.0,229.2,300,300,1627942268920656056
2021-08-03 01:17:46.546363 UTC,229.08,229.2,1000,300,1627942268920656057
2021-08-03 01:17:47.965573 UTC,229.0,229.2,300,300,1627942268920656060
2021-08-03 01:17:47.965591 UTC,229.09,229.2,1000,300,1627942268920656061
2021-08-03 01:17:48.878839 UTC,229.0,229.2,300,300,1627942268920656062
2021-08-03 01:17:48.878859 UTC,229.08,229.2,1000,300,1627942268920656063
2021-08-03 01:18:13.159317 UTC,229.0,229.2,300,300,1627942268920656064
2021-08-03 01:18:13.159338 UTC,229.07,229.2,1000,300,1627942268920656065
2021-08-03 01:18:13.718884 UTC,229.0,229.2,300,300,1627942268920656066
2021-08-03 01:18:13.718904 UTC,229.08,229.2,1000,300,1627942268920656067
2021-08-03 01:18:13.720509 UTC,228.6,229.2,15,300,1627942268920656069
2021-08-03 01:18:13.720545 UTC,229.07,229.2,1000,300,1627942268920656070
2021-08-03 01:18:13.761235 UTC,228.6,229.2,15,300,1627942268920656071
2021-08-03 01:18:13.761254 UTC,229.08,229.2,1000,300,1627942268920656072
2021-08-03 01:18:13.838918 UTC,228.6,229.2,15,300,1627942268920656073
2021-08-03 01:18:13.838950 UTC,229.07,229.2,1000,300,1627942268920656074
2021-08-03 01:18:14.034821 UTC,229.0,229.2,300,300,1627942268920656076
2021-08-03 01:18:14.034842 UTC,229.08,229.2,1000,300,1627942268920656077
2021-08-03 01:18:16.200391 UTC,229.08,229.29,1000,1000,1627942268920656078
2021-08-03 01:18:16.269165 UTC,229.08,230.2,1000,300,1627942268920656079
2021-08-03 01:18:16.269186 UTC,229.08,229.28,1000,1000,1627942268920656080
2021-08-03 01:18:16.370905 UTC,229.08,229.2,1000,300,1627942268920656081
2021-08-03 01:18:16.536895 UTC,229.0,229.2,300,300,1627942268920656082
2021-08-03 01:18:16.536914 UTC,229.09,229.2,1000,300,1627942268920656083
2021-08-03 01:18:22.097933 UTC,229.09,229.28,1000,1000,1627942268920656084
2021-08-03 01:18:23.643061 UTC,229.09,229.2,1000,300,1627942268920656086
2021-08-03 01:18:28.956632 UTC,229.09,229.28,1000,1000,1627942268920656087
2021-08-03 01:18:30.687000 UTC,229.0,229.28,300,1000,1627942268920656088
2021-08-03 01:18:30.687019 UTC,229.1,229.28,1000,1000,1627942268920656089
2021-08-03 01:18:35.533043 UTC,229.1,229.4,1000,300,1627942268920656092
2021-08-03 01:18:35.533078 UTC,229.1,229.29,1000,1000,1627942268920656093
2021-08-03 01:18:44.105208 UTC,229.0,229.29,300,1000,1627942268920656094
2021-08-03 01:18:44.105239 UTC,229.11,229.29,1000,1000,1627942268920656095
2021-08-03 01:18:54.629532 UTC,229.11,229.4,1000,300,1627942268920656098
2021-08-03 01:18:54.629571 UTC,229.11,229.3,1000,1000,1627942268920656099
2021-08-03 01:18:54.629627 UTC,229.0,229.3,300,1000,1627942268920656100
2021-08-03 01:18:54.629653 UTC,229.12,229.3,1000,1000,1627942268920656101
2021-08-03 01:18:54.812559 UTC,229.0,229.3,300,1000,1627942268920656102
2021-08-03 01:18:54.812575 UTC,229.11,229.3,1000,1000,1627942268920656103
2021-08-03 01:18:56.091353 UTC,229.0,229.3,300,1000,1627942268920656106
2021-08-03 01:18:56.091391 UTC,229.12,229.3,1000,1000,1627942268920656107
2021-08-03 01:19:03.098734 UTC,229.12,229.4,1000,300,1627942268920656108
2021-08-03 01:19:03.098775 UTC,229.12,229.32,1000,1000,1627942268920656109
2021-08-03 01:19:03.099009 UTC,229.0,229.32,300,1000,1627942268920656110
2021-08-03 01:19:03.099031 UTC,229.13,229.32,1000,1000,1627942268920656111
2021-08-03 01:19:03.538841 UTC,229.13,229.4,1000,300,1627942268920656112
2021-08-03 01:19:03.538862 UTC,229.13,229.33,1000,1000,1627942268920656113
2021-08-03 01:19:03.539193 UTC,229.13,230.2,1000,300,1627942268920656115
2021-08-03 01:19:03.539209 UTC,229.13,229.32,1000,1000,1627942268920656116
2021-08-03 01:19:03.539527 UTC,229.13,230.2,1000,300,1627942268920656117
2021-08-03 01:19:03.539543 UTC,229.13,229.33,1000,1000,1627942268920656118
2021-08-03 01:19:03.539858 UTC,229.13,230.2,1000,300,1627942268920656119
2021-08-03 01:19:03.539874 UTC,229.13,229.32,1000,1000,1627942268920656120
2021-08-03 01:19:08.442567 UTC,229.0,229.32,300,1000,1627942268920656122
2021-08-03 01:19:08.442587 UTC,229.14,229.32,1000,1000,1627942268920656123
2021-08-03 01:19:08.542832 UTC,229.14,229.4,1000,300,1627942268920656125
2021-08-03 01:19:08.542852 UTC,229.14,229.33,1000,1000,1627942268920656126
2021-08-03 01:19:19.797990 UTC,229.0,229.33,300,1000,1627942268920656128
2021-08-03 01:19:19.798010 UTC,229.13,229.33,1000,1000,1627942268920656129
2021-08-03 01:19:19.798088 UTC,229.13,229.4,1000,300,1627942268920656130
2021-08-03 01:19:19.798108 UTC,229.13,229.32,1000,1000,1627942268920656131
2021-08-03 01:19:19.799443 UTC,228.6,229.32,15,1000,1627942268920656134
2021-08-03 01:19:19.799462 UTC,229.14,229.32,1000,1000,1627942268920656135
2021-08-03 01:19:22.966057 UTC,229.14,229.4,1000,300,1627942268920656138
2021-08-03 01:19:22.966073 UTC,229.14,229.33,1000,1000,1627942268920656139
2021-08-03 01:19:22.966194 UTC,229.0,229.33,300,1000,1627942268920656140
2021-08-03 01:19:22.966195 UTC,229.15,229.33,1000,1000,1627942268920656141
2021-08-03 01:19:22.988963 UTC,229.0,229.33,300,1000,1627942268920656142
2021-08-03 01:19:22.989000 UTC,229.14,229.33,1000,1000,1627942268920656143
2021-08-03 01:19:24.550135 UTC,229.0,229.33,300,1000,1627942268920656144
2021-08-03 01:19:24.550154 UTC,229.15,229.33,1000,1000,1627942268920656145
2021-08-03 01:19:29.541617 UTC,229.0,229.33,300,1000,1627942268920656146
2021-08-03 01:19:29.541642 UTC,229.14,229.33,1000,1000,1627942268920656147
2021-08-03 01:19:33.683770 UTC,229.14,229.4,1000,300,1627942268920656150
2021-08-03 01:19:33.683790 UTC,229.14,229.32,1000,1000,1627942268920656151
2021-08-03 01:19:33.885977 UTC,229.0,229.32,300,1000,1627942268920656154
2021-08-03 01:19:33.886017 UTC,229.13,229.32,1000,1000,1627942268920656155
2021-08-03 01:19:33.886297 UTC,229.0,229.32,300,1000,1627942268920656156
2021-08-03 01:19:33.886331 UTC,229.14,229.32,1000,1000,1627942268920656157
2021-08-03 01:19:44.012894 UTC,229.0,229.32,300,1000,1627942268920656158
2021-08-03 01:19:44.012895 UTC,229.13,229.32,1000,1000,1627942268920656159
2021-08-03 01:19:47.591094 UTC,229.0,229.32,300,1000,1627942268920656160
2021-08-03 01:19:47.591114 UTC,229.12,229.32,1000,1000,1627942268920656161
2021-08-03 01:19:47.591192 UTC,229.12,229.4,1000,300,1627942268920656162
2021-08-03 01:19:47.591211 UTC,229.12,229.31,1000,1000,1627942268920656163
2021-08-03 01:19:54.923205 UTC,229.12,229.4,1000,300,1627942268920656166
2021-08-03 01:19:54.923225 UTC,229.12,229.3,1000,1000,1627942268920656167
2021-08-03 01:19:56.042030 UTC,229.0,229.3,300,1000,1627942268920656170
2021-08-03 01:19:56.042050 UTC,229.11,229.3,1000,1000,1627942268920656171
2021-08-03 01:19:56.042938 UTC,229.11,229.4,1000,300,1627942268920656173
2021-08-03 01:19:56.042955 UTC,229.11,229.29,1000,1000,1627942268920656174
2021-08-03 01:20:09.432980 UTC,229.0,229.29,300,1000,1627942268920656176
2021-08-03 01:20:09.433000 UTC,229.1,229.29,1000,1000,1627942268920656177
2021-08-03 01:20:12.794512 UTC,229.0,229.29,300,1000,1627942268920656180
2021-08-03 01:20:12.794531 UTC,229.09,229.29,1000,1000,1627942268920656181
2021-08-03 01:20:12.795234 UTC,229.09,229.4,1000,300,1627942268920656182
2021-08-03 01:20:12.795254 UTC,229.09,229.28,1000,1000,1627942268920656183
2021-08-03 01:20:12.896850 UTC,229.09,229.2,1000,300,1627942268920656185
2021-08-03 01:20:14.040604 UTC,229.09,229.28,1000,1000,1627942268920656186
2021-08-03 01:20:14.342062 UTC,229.09,229.2,1000,300,1627942268920656188
2021-08-03 01:20:14.544362 UTC,229.09,229.28,1000,1000,1627942268920656189
2021-08-03 01:20:14.628024 UTC,229.09,229.4,1000,300,1627942268920656190
2021-08-03 01:20:14.628043 UTC,229.09,229.27,1000,1000,1627942268920656191
2021-08-03 01:20:15.141083 UTC,229.09,229.2,1000,300,1627942268920656192
2021-08-03 01:20:16.050724 UTC,229.0,229.2,300,300,1627942268920656193
2021-08-03 01:20:16.050744 UTC,229.08,229.2,1000,300,1627942268920656194
2021-08-03 01:20:16.884791 UTC,229.08,229.27,1000,1000,1627942268920656197
2021-08-03 01:20:16.997560 UTC,229.08,229.2,1000,300,1627942268920656198
2021-08-03 01:20:17.210279 UTC,229.0,229.2,300,300,1627942268920656199
2021-08-03 01:20:17.210280 UTC,229.09,229.2,1000,300,1627942268920656200
2021-08-03 01:20:20.042609 UTC,229.09,229.27,1000,1000,1627942268920656201
2021-08-03 01:20:20.042972 UTC,229.09,229.4,1000,300,1627942268920656202
2021-08-03 01:20:20.042991 UTC,229.09,229.28,1000,1000,1627942268920656203
2021-08-03 01:20:20.043283 UTC,229.09,230.2,1000,300,1627942268920656205
2021-08-03 01:20:20.043302 UTC,229.09,229.27,1000,1000,1627942268920656206
2021-08-03 01:20:20.263960 UTC,229.09,229.4,1000,300,1627942268920656208
2021-08-03 01:20:20.263979 UTC,229.09,229.28,1000,1000,1627942268920656209
2021-08-03 01:20:21.153360 UTC,229.09,229.2,1000,300,1627942268920656210
2021-08-03 01:20:22.064958 UTC,229.09,229.28,1000,1000,1627942268920656211
2021-08-03 01:20:22.364157 UTC,229.09,229.2,1000,300,1627942268920656212
2021-08-03 01:20:29.706452 UTC,229.0,229.2,300,300,1627942268920656213
2021-08-03 01:20:29.706487 UTC,229.08,229.2,1000,300,1627942268920656214
2021-08-03 01:20:48.496158 UTC,229.08,229.28,1000,1000,1627942268920656217
2021-08-03 01:20:49.514287 UTC,229.0,229.28,300,1000,1627942268920656218
2021-08-03 01:20:49.514326 UTC,229.09,229.28,1000,1000,1627942268920656219
2021-08-03 01:20:55.625528 UTC,229.09,229.4,1000,300,1627942268920656222
2021-08-03 01:20:55.625549 UTC,229.09,229.29,1000,1000,1627942268920656223
2021-08-03 01:20:55.759776 UTC,229.0,229.29,300,1000,1627942268920656226
2021-08-03 01:20:55.759793 UTC,229.1,229.29,1000,1000,1627942268920656227
2021-08-03 01:20:59.944409 UTC,229.1,229.4,1000,300,1627942268920656230
2021-08-03 01:20:59.944428 UTC,229.1,229.3,1000,1000,1627942268920656231
2021-08-03 01:20:59.944710 UTC,229.1,229.4,1000,300,1627942268920656232
2021-08-03 01:20:59.944729 UTC,229.1,229.29,1000,1000,1627942268920656233
2021-08-03 01:20:59.945014 UTC,229.1,229.4,1000,300,1627942268920656234
2021-08-03 01:20:59.945032 UTC,229.1,229.3,1000,1000,1627942268920656235
2021-08-03 01:20:59.980448 UTC,229.0,229.3,300,1000,1627942268920656236
2021-08-03 01:20:59.980461 UTC,229.11,229.3,1000,1000,1627942268920656237
2021-08-03 01:21:00.279615 UTC,229.0,229.3,300,1000,1627942268920656238
2021-08-03 01:21:00.279616 UTC,229.12,229.3,1000,1000,1627942268920656239
2021-08-03 01:21:00.279717 UTC,229.12,229.4,1000,300,1627942268920656240
2021-08-03 01:21:00.279748 UTC,229.12,229.31,1000,1000,1627942268920656241
2021-08-03 01:21:01.616025 UTC,229.0,229.31,300,1000,1627942268920656242
2021-08-03 01:21:01.616041 UTC,229.13,229.31,1000,1000,1627942268920656243
2021-08-03 01:21:01.616082 UTC,229.13,229.4,1000,300,1627942268920656244
2021-08-03 01:21:01.616113 UTC,229.13,229.32,1000,1000,1627942268920656245
2021-08-03 01:21:07.190854 UTC,229.0,229.32,300,1000,1627942268920656250
2021-08-03 01:21:07.190872 UTC,229.15,229.32,1000,1000,1627942268920656251
2021-08-03 01:21:07.190899 UTC,229.15,229.4,1000,300,1627942268920656252
2021-08-03 01:21:07.190923 UTC,229.15,229.33,1000,1000,1627942268920656253
2021-08-03 01:21:14.970041 UTC,229.15,229.4,1000,300,1627942268920656256
2021-08-03 01:21:14.970058 UTC,229.15,229.34,1000,1000,1627942268920656257
2021-08-03 01:21:24.361659 UTC,229.15,229.4,1000,300,1627942268920656258
2021-08-03 01:21:24.361682 UTC,229.15,229.35,1000,1000,1627942268920656259
2021-08-03 01:21:24.361711 UTC,229.0,229.35,300,1000,1627942268920656260
2021-08-03 01:21:24.361750 UTC,229.16,229.35,1000,1000,1627942268920656261
2021-08-03 01:21:37.907344 UTC,229.0,229.35,300,1000,1627942268920656264
2021-08-03 01:21:37.907364 UTC,229.17,229.35,1000,1000,1627942268920656265
2021-08-03 01:21:41.363496 UTC,229.0,229.35,300,1000,1627942268920656266
2021-08-03 01:21:41.363515 UTC,229.1,229.35,1000,1000,1627942268920656267
2021-08-03 01:21:41.363593 UTC,229.1,229.4,1000,300,1627942268920656268
2021-08-03 01:21:41.363611 UTC,229.1,229.34,1000,1000,1627942268920656269
2021-08-03 01:21:41.643308 UTC,229.0,229.34,300,1000,1627942268920656272
2021-08-03 01:21:41.643345 UTC,229.14,229.34,1000,1000,1627942268920656273
2021-08-03 01:21:42.176168 UTC,229.14,229.4,1000,300,1627942268920656276
2021-08-03 01:21:42.176185 UTC,229.14,229.33,1000,1000,1627942268920656277
2021-08-03 01:21:42.873729 UTC,229.0,229.33,300,1000,1627942268920656278
2021-08-03 01:21:42.873747 UTC,229.15,229.33,1000,1000,1627942268920656279
2021-08-03 01:21:43.586273 UTC,229.0,229.33,300,1000,1627942268920656280
2021-08-03 01:21:43.586293 UTC,229.14,229.33,1000,1000,1627942268920656281
2021-08-03 01:21:43.586333 UTC,229.14,229.4,1000,300,1627942268920656282
2021-08-03 01:21:43.586365 UTC,229.14,229.32,1000,1000,1627942268920656283
2021-08-03 01:21:44.191163 UTC,229.0,229.32,300,1000,1627942268920656284
2021-08-03 01:21:44.191183 UTC,229.12,229.32,1000,1000,1627942268920656285
2021-08-03 01:21:45.056223 UTC,229.0,229.32,300,1000,1627942268920656286
2021-08-03 01:21:45.056247 UTC,229.13,229.32,1000,1000,1627942268920656287
2021-08-03 01:21:45.388692 UTC,229.0,229.32,300,1000,1627942268920656288
2021-08-03 01:21:45.388714 UTC,229.14,229.32,1000,1000,1627942268920656289
2021-08-03 01:21:47.534153 UTC,229.0,229.32,300,1000,1627942268920656290
2021-08-03 01:21:47.534177 UTC,229.13,229.32,1000,1000,1627942268920656291
2021-08-03 01:21:49.106429 UTC,229.0,229.32,300,1000,1627942268920656294
2021-08-03 01:21:49.106455 UTC,229.12,229.32,1000,1000,1627942268920656295
2021-08-03 01:21:52.096922 UTC,229.12,229.4,1000,300,1627942268920656296
2021-08-03 01:21:52.096942 UTC,229.12,229.31,1000,1000,1627942268920656297
2021-08-03 01:21:52.801987 UTC,229.12,229.4,1000,300,1627942268920656300
2021-08-03 01:21:52.801988 UTC,229.12,229.3,1000,1000,1627942268920656301
2021-08-03 01:21:52.802008 UTC,229.0,229.3,300,1000,1627942268920656302
2021-08-03 01:21:52.802039 UTC,229.05,229.3,1000,1000,1627942268920656303
2021-08-03 01:21:52.942209 UTC,229.0,229.3,300,1000,1627942268920656304
2021-08-03 01:21:52.942256 UTC,229.11,229.3,1000,1000,1627942268920656305
2021-08-03 01:21:53.274501 UTC,229.11,229.4,1000,300,1627942268920656308
2021-08-03 01:21:53.274512 UTC,229.11,229.29,1000,1000,1627942268920656309
2021-08-03 01:21:53.588573 UTC,229.0,229.29,300,1000,1627942268920656310
2021-08-03 01:21:53.588590 UTC,229.1,229.29,1000,1000,1627942268920656311
2021-08-03 01:21:53.754560 UTC,229.0,229.29,300,1000,1627942268920656312
2021-08-03 01:21:53.754615 UTC,229.09,229.29,1000,1000,1627942268920656313
2021-08-03 01:21:55.268415 UTC,229.09,229.4,1000,300,1627942268920656314
2021-08-03 01:21:55.268435 UTC,229.09,229.28,1000,1000,1627942268920656315
2021-08-03 01:21:56.772350 UTC,229.0,229.28,300,1000,1627942268920656316
2021-08-03 01:21:56.772351 UTC,229.08,229.28,1000,1000,1627942268920656317
2021-08-03 01:21:56.842838 UTC,229.08,229.2,1000,300,1627942268920656318
2021-08-03 01:21:56.939097 UTC,229.0,229.2,300,300,1627942268920656319
2021-08-03 01:21:56.939117 UTC,229.09,229.2,1000,300,1627942268920656320
2021-08-03 01:21:57.094565 UTC,229.0,229.2,300,300,1627942268920656321
2021-08-03 01:21:57.094583 UTC,229.07,229.2,1000,300,1627942268920656322
2021-08-03 01:21:59.290741 UTC,229.0,229.2,300,300,1627942268920656323
2021-08-03 01:21:59.290760 UTC,229.08,229.2,1000,300,1627942268920656324
2021-08-03 01:22:01.057307 UTC,229.0,229.2,300,300,1627942268920656327
2021-08-03 01:22:01.057327 UTC,229.09,229.2,1000,300,1627942268920656328
2021-08-03 01:22:01.578121 UTC,229.0,229.2,300,300,1627942268920656329
2021-08-03 01:22:01.578141 UTC,229.08,229.2,1000,300,1627942268920656330
2021-08-03 01:22:49.329544 UTC,229.0,229.2,300,300,1627942268920656331
2021-08-03 01:22:49.329563 UTC,229.09,229.2,1000,300,1627942268920656332
2021-08-03 01:22:56.936214 UTC,229.0,229.2,300,300,1627942268920656335
2021-08-03 01:22:56.936235 UTC,229.08,229.2,1000,300,1627942268920656336
2021-08-03 01:23:07.772700 UTC,229.0,229.2,300,300,1627942268920656339
2021-08-03 01:23:07.772721 UTC,229.07,229.2,1000,300,1627942268920656340
2021-08-03 01:23:31.068223 UTC,229.0,229.2,300,300,1627942268920656343
2021-08-03 01:23:31.068246 UTC,229.08,229.2,1000,300,1627942268920656344
2021-08-03 01:23:31.069556 UTC,228.6,229.2,15,300,1627942268920656346
2021-08-03 01:23:31.069582 UTC,229.07,229.2,1000,300,1627942268920656347
2021-08-03 01:23:31.069837 UTC,228.6,229.2,15,300,1627942268920656348
2021-08-03 01:23:31.069860 UTC,229.08,229.2,1000,300,1627942268920656349
2021-08-03 01:23:38.553804 UTC,229.0,229.2,300,300,1627942268920656351
2021-08-03 01:23:38.553805 UTC,229.09,229.2,1000,300,1627942268920656352
2021-08-03 01:23:47.547420 UTC,229.0,229.2,300,300,1627942268920656353
